Character,CharID,Name,ID,awakening,Cost,Max Lvl,Description,HP,MP,TP,ATK,DEF,MAG,MND,SPD,EVA,ACC,AFF,RES
Tenshi Hinanawi,40,Girl of Bhava-agra,20,False,5,2,"While Iku is on the front line, Tenshi's Attack and Magic are increased by (SLv * 20)%.",0,0,0,0,0,0,0,0,0,0,0,0
Tenshi Hinanawi,40,Always Rising after Falling,21,False,4,3,The amount of TP lost after combat is reduced by (SLv). The amount of TP lost after dying is reduced by (SLv * 3). Cannot reduce TP loss below 1 and doesn't work if you Escape.,0,0,0,0,0,0,0,0,0,0,0,0
Tenshi Hinanawi,40,Keystone Formation,22,False,10,1,"If Tenshi is on the left most position on the front line and performs a ""Form Change"", every member on the front line will gain a 10% DEF and MND buff (Plus Disk: changed to a 7% buff to all stats instead).",0,0,0,0,0,0,0,0,0,0,0,0
Tenshi Hinanawi,40,Sword of Hisou's Owner,23,False,5,2,"When Tenshi attacks an enemy, she has a (SLv * 20) % chance to remove each stat buff present on that enemy.",0,0,0,0,0,0,0,0,0,0,0,0
Tenshi Hinanawi,40,Murakumo's Former Owner,24,False,10,1,"When Tenshi takes a turn, if she is affected by an ailment or a stat debuff effect, she will restore 5% HP to all members on the front line.",0,0,0,0,0,0,0,0,0,0,0,0
Tenshi Hinanawi,40,Free from Worldly Thoughts,25,False,5,2,"When Tenshi is on the front line, all allies on the front line take (SLv * 15)% less Physical damage.",0,0,0,0,0,0,0,0,0,0,0,0
Tenshi Hinanawi,40,Enduring Celestial,26,False,15,1,(Plus Disk only) Tenshi starts each battle with a 33% buff to DEF and MND. This effect activates even if she is in the back.,0,0,0,0,0,0,0,0,0,0,0,0
Tenshi Hinanawi,40,High-Spirited Sword,27,True,60,1,"If the user has DEF or MND buffs, her ATK is increased by 1/5 of the total magnitude of her DEF and MND buffs.",0,0,0,0,0,0,0,0,0,0,0,0
Tenshi Hinanawi,40,Huge Temperament Keystone,28,True,10,15,"When the user hits a weakness, increase Temperament Keystone counter by 3. Increase the user's all stats by (counter * 2)%. When the user takes a turn, reduce the counter by 1. The counter maxes at (SLv).",0,0,0,0,0,0,0,0,0,0,0,0
Tenshi Hinanawi,40,7 Peaches of Immortality,29,True,30,7,Increase the user's base HP by (SLv * 7).,7,0,0,0,0,0,0,0,0,0,0,0
Flandre Scarlet,41,MP Boost,1,False,2,5,Increases Maximum MP.,0,0,0,0,0,0,0,0,0,0,0,0
Flandre Scarlet,41,Attack Boost,3,False,2,5,Increases Attack.,0,0,0,0,0,0,0,0,0,0,0,0
Flandre Scarlet,41,Magic Boost,5,False,2,5,Increases Magic.,0,0,0,0,0,0,0,0,0,0,0,0
Flandre Scarlet,41,Motivated Heart,18,False,5,2,"Skill holder receives (SLv * 6)% more experience. Only takes effect when in party (active or reserve). Does not stack with ""Hands-on Experience"", but does stack with all other modifying skills.",0,0,0,0,0,0,0,0,0,0,0,0
Flandre Scarlet,41,Hands-on Experience,19,False,5,2,"Skill holder receives (SLv * 12)% more experience. Only takes effect when in active party at end of battle. Does not stack with ""Motivated Heart"", but does stack with all other modifying skills.",0,0,0,0,0,0,0,0,0,0,0,0
Flandre Scarlet,41,SDM Residents,20,False,5,2,"While Flandre is on the front line, if any other residents of the Scarlet Devil Mansion are on the front line, Flandre's stats will be increased by (SLv * 5) % per members on the front line, excluding herself. This can only take effect if at least one ally or enemy has performed an action in the battle.",0,0,0,0,0,0,0,0,0,0,0,0
Flandre Scarlet,41,Smoldering Madness,21,False,6,2,"When Flandre receives a turn, all active members receive a (SLv * 4)% Attack buff.",0,0,0,0,0,0,0,0,0,0,0,0
Flandre Scarlet,41,Impact Attack,22,False,10,1,"Adds a Shock effect to all attacks, and attacks that already inflicted Shock have their effect increased.(25% infliction rate)",0,0,0,0,0,0,0,0,0,0,0,0
Flandre Scarlet,41,Beat Down,23,False,6,2,"When Flandre defeats an enemy, she recovers (SLv) MP and receives a (SLv * 8)% buff to all stats. Does not stack if 2 or more enemies are defeated at the same time.",0,0,0,0,0,0,0,0,0,0,0,0
Flandre Scarlet,41,Vampiric Wrath,24,False,10,1,"If Flandre takes damage from an attack she is weak against, all her stats will be buffed by 25%.",0,0,0,0,0,0,0,0,0,0,0,0
Flandre Scarlet,41,Control of Madness,25,True,60,1,The negative side-effects of Flandre's personal spells will be negated 50% of the time.,0,0,0,0,0,0,0,0,0,0,0,0
Flandre Scarlet,41,Bloodsuck,26,True,60,1,"When the user attacks, restore 16% of user's HP. Additionally, if the attack was single-target, buff user's all stats by 8% and increase the damage dealt by 16%.",0,0,0,0,0,0,0,0,0,0,0,0
Flandre Scarlet,41,Propagating Madness,27,True,40,2,Smoldering Madness' ATK buff is increased by an additional (SLv * 4)%.,0,0,0,0,0,0,0,0,0,0,0,0
Flandre Scarlet,41,Proof of Kinship,28,True,100,1,The user's synergy skill will grant half of its bonus for every synergy partner who is in the backline.,0,0,0,0,0,0,0,0,0,0,0,0
Flandre Scarlet,41,Destruction Roulette,29,True,66,1,"When the user receives a turn, randomly receives one of ""Destruction Bow"", ""Destruction Fruits"" and ""Destruction Flames"" effects. The corresponding personal spell will receive a damage bonus of 25%. The effect lasts one turn.",0,0,0,0,0,0,0,0,0,0,0,0
Yuyuko Saigyouji,42,MP Boost,1,False,2,5,Increases Maximum MP.,0,0,0,0,0,0,0,0,0,0,0,0
Yuyuko Saigyouji,42,Magic Boost,5,False,2,5,Increases Magic.,0,0,0,0,0,0,0,0,0,0,0,0
Yuyuko Saigyouji,42,Speed Boost,7,False,2,5,Increases Speed.,0,0,0,0,0,0,0,0,0,0,0,0
Yuyuko Saigyouji,42,Motivated Heart,18,False,5,2,"Skill holder receives (SLv * 6)% more experience. Only takes effect when in party (active or reserve). Does not stack with ""Hands-on Experience"", but does stack with all other modifying skills.",0,0,0,0,0,0,0,0,0,0,0,0
Yuyuko Saigyouji,42,Hands-on Experience,19,False,5,2,"Skill holder receives (SLv * 12)% more experience. Only takes effect when in active party at end of battle. Does not stack with ""Motivated Heart"", but does stack with all other modifying skills.",0,0,0,0,0,0,0,0,0,0,0,0
Yuyuko Saigyouji,42,Hakugyokurou's Mistress,20,False,5,2,"When Yuyuko is on the front line, allies have a (SLv * 20)% reduced chance of being affected by a Death effect.",0,0,0,0,0,0,0,0,0,0,0,0
Yuyuko Saigyouji,42,Netherworld Dweller,21,False,5,2,Damage against Ghost-Type enemies is increased by (SLv * 10)% if Yuyuko is on the front line. The bonus doesn't stack with similar effects.,0,0,0,0,0,0,0,0,0,0,0,0
Yuyuko Saigyouji,42,Majesty,22,False,5,2,"When Yuyuko takes a turn, she will have her Attack, Defense, Magic, Mind and Speed buffed by (SLv * 3) %",0,0,0,0,0,0,0,0,0,0,0,0
Yuyuko Saigyouji,42,Banquet of Regrets,23,False,12,1,"If Yuyuko kills an enemy with a Death effect, she will recover 1 MP, 12% HP and receive a 12% buff to all stats per defeated enemy (does not activate if the damage of the attack is enough to kill the enemy, even if DTH was simultaneously inflicted).",0,0,0,0,0,0,0,0,0,0,0,0
Yuyuko Saigyouji,42,Ticket to the Ageless Land,24,False,10,1,"If you have less than 12 members in the party when Yuyuko takes a turn, she will recover 2% of her max HP per empty slot.",0,0,0,0,0,0,0,0,0,0,0,0
Yuyuko Saigyouji,42,Saigyou Ayakashi Seal,25,True,30,4,Increase the user's base HP by (SLv * 10).,10,0,0,0,0,0,0,0,0,0,0,0
Yuyuko Saigyouji,42,The Mistress Gets Serious,26,True,40,1,"Hakugyokurou's Mistress will further decrease the chance of being affected by DTH by 30%. Also increases Yuyuko's damage dealt to enemies with high DTH resistance. 100+ resistance is 20%(?) damage increase, and 150+ (nearly all bosses) is 30% increase.",0,0,0,0,0,0,0,0,0,0,0,0
Yuyuko Saigyouji,42,Majesty+,27,True,20,3,Majesty's all buff will be increased by (SLv)%.,0,0,0,0,0,0,0,0,0,0,0,0
Yuyuko Saigyouji,42,Mistress & Servant,28,True,25,2,"If Youmu and Yuyuko are in the party of 12, increase the user's all stats by (SLv * 10)%.",0,0,0,0,0,0,0,0,0,0,0,0
Yuuka Kazami,43,HP Boost,0,False,2,5,Increases Maximum HP.,0,0,0,0,0,0,0,0,0,0,0,0
Yuuka Kazami,43,MP Boost,1,False,2,5,Increases MP.,0,0,0,0,0,0,0,0,0,0,0,0
Yuuka Kazami,43,Magic Boost,5,False,2,5,Increases Magic.,0,0,0,0,0,0,0,0,0,0,0,0
Yuuka Kazami,43,Motivated Heart,18,False,5,2,"Skill holder receives (SLv * 6)% more experience. Only takes effect when in party (active or reserve). Does not stack with ""Hands-on Experience"", but does stack with all other modifying skills.",0,0,0,0,0,0,0,0,0,0,0,0
Yuuka Kazami,43,Hands-on Experience,19,False,5,2,"Skill holder receives (SLv * 12)% more experience. Only takes effect when in active party at end of battle. Does not stack with ""Motivated Heart"", but does stack with all other modifying skills.",0,0,0,0,0,0,0,0,0,0,0,0
Yuuka Kazami,43,Extra Attack,20,False,7,2,"When Yuuka attacks, uses a spellcard, or Concentrates, she has a (SLv * 16)% chance to immediately repeat that action. If the original action consumed MP, the repeat action will not. Plus Disk increases the cost from 7 to 12, makes the repeated action consume half of the original MP cost and reduces the activation rate for subclass spells to 2/3 of the base chance.",0,0,0,0,0,0,0,0,0,0,0,0
Yuuka Kazami,43,Majesty,21,False,5,2,"When Yuuka takes a turn, she will have her Attack, Defense, Magic, Mind and Speed buffed by (SLv * 3) %",0,0,0,0,0,0,0,0,0,0,0,0
Yuuka Kazami,43,Encounter with a Strong Foe,22,False,10,1,"If the user does not defeat an enemy after attacking it, give a 7% buff to all of the user's stats.(Bug: works even when the user doesn't attack the enemy, such as with Auxiliary spells or Concentrating, though it doesn't work with Form Change)",0,0,0,0,0,0,0,0,0,0,0,0
Yuuka Kazami,43,Gensokyo's Eternal Flower,23,False,16,1,"When Yuuka takes a turn, she will recover a small amount of HP and MP. The lower her HP is the more MP she will recover and the lower her MP the more HP she recovers. If her HP is full she won't recover any MP.",0,0,0,0,0,0,0,0,0,0,0,0
Yuuka Kazami,43,Tormenting Nature,24,False,12,1,Yuuka will deal bonus damage the lower the target's health is. The damage bonus maxes at 40%. No damage bonus will be given when the target is at full HP.,0,0,0,0,0,0,0,0,0,0,0,0
Yuuka Kazami,43,Perilous Blossom Spring,25,True,150,1,"When the user Concentrates while having learned Extra Attack, the user's next action is guaranteed to activate its effect. If this skill is learned, Concentrate will not activate Extra Attack.",0,0,0,0,0,0,0,0,0,0,0,0
Yuuka Kazami,43,Plantation's Blessing,26,True,15,8,"When the user receives a turn, restore (SLv * 1)% of her HP. This effect can overheal to a maximum of 150% of her normal maximum HP.",0,0,0,0,0,0,0,0,0,0,0,0
Yukari Yakumo,44,HP Boost,0,False,2,5,Increases Maximum HP.,0,0,0,0,0,0,0,0,0,0,0,0
Yukari Yakumo,44,MP Boost,1,False,2,5,Increases Maximum MP.,0,0,0,0,0,0,0,0,0,0,0,0
Yukari Yakumo,44,Mind Boost,6,False,2,5,Increases Mind.,0,0,0,0,0,0,0,0,0,0,0,0
Yukari Yakumo,44,Motivated Heart,18,False,5,2,"Skill holder receives (SLv * 6)% more experience. Only takes effect when in party (active or reserve). Does not stack with ""Hands-on Experience"", but does stack with all other modifying skills.",0,0,0,0,0,0,0,0,0,0,0,0
Yukari Yakumo,44,Hands-on Experience,19,False,5,2,"Skill holder receives (SLv * 12)% more experience. Only takes effect when in active party at end of battle. Does not stack with ""Motivated Heart"", but does stack with all other modifying skills.",0,0,0,0,0,0,0,0,0,0,0,0
Yukari Yakumo,44,Yakumo Clan,20,False,5,2,"While Yukari is on the front line, if Chen and/or Ran are on the front line, Yukari's stats will be increased by (SLv * 8) % per members on the front line, excluding herself.",0,0,0,0,0,0,0,0,0,0,0,0
Yukari Yakumo,44,Manipulation of Boundaries,21,False,5,2,"When Yukari takes a turn, she has a chance to inflict a (SLv * 6)% DEF debuff on each enemy.",0,0,0,0,0,0,0,0,0,0,0,0
Yukari Yakumo,44,Border of Power and Magic,22,False,24,1,"When an ally is defending with the lesser of her Defense or Mind stat, the ally character's defense becomes (Defense+Mind)/2. This skill only takes effect if the skill holder is in the front line, and extends to all frontline characters.",0,0,0,0,0,0,0,0,0,0,0,0
Yukari Yakumo,44,Border of Wounds and Cures,23,False,12,1,"When Yukari takes a turn, she will recover 1/2 of her missing HP.",0,0,0,0,0,0,0,0,0,0,0,0
Yukari Yakumo,44,Phenomenal Force of Will,24,False,8,1,"When Yukari takes a turn, she will recover 1 MP.",0,0,0,0,0,0,0,0,0,0,0,0
Yukari Yakumo,44,Majesty,25,False,5,2,"When Yukari takes a turn, she will have her Attack, Defense, Magic, Mind and Speed buffed by (SLv * 3) %",0,0,0,0,0,0,0,0,0,0,0,0
Yukari Yakumo,44,Perpetual Motion Device,26,True,70,1,The user's buffs will decay more slowly (reduces buff decay from 20% to 12%).,0,0,0,0,0,0,0,0,0,0,0,0
Yukari Yakumo,44,Enhanced Shikigami Control,27,True,60,1,"Shikigami ""Ran Yakumo +"" will receive the same damage boost and delay reduction from Ran and Chen in the back as if they were in the front.",0,0,0,0,0,0,0,0,0,0,0,0
Yukari Yakumo,44,Enhanced Boundary Control,28,True,40,2,Boundary Manipulation's DEF debuff is further increased by (SLv * 6)%.,0,0,0,0,0,0,0,0,0,0,0,0
Yukari Yakumo,44,Proof of Kinship,29,True,100,1,The user's synergy skill will grant half of its bonus for every synergy partner who is in the backline.,0,0,0,0,0,0,0,0,0,0,0,0
Byakuren Hijiri,45,HP Boost,0,False,2,5,Increases Maximum HP.,0,0,0,0,0,0,0,0,0,0,0,0
Byakuren Hijiri,45,MP Boost,1,False,2,5,Increases Maximum MP.,0,0,0,0,0,0,0,0,0,0,0,0
Byakuren Hijiri,45,Speed Boost,7,False,2,5,Increases Speed.,0,0,0,0,0,0,0,0,0,0,0,0
Byakuren Hijiri,45,Motivated Heart,18,False,5,2,"Skill holder receives (SLv * 6)% more experience. Only takes effect when in party (active or reserve). Does not stack with ""Hands-on Experience"", but does stack with all other modifying skills.",0,0,0,0,0,0,0,0,0,0,0,0
Byakuren Hijiri,45,Hands-on Experience,19,False,5,2,"Skill holder receives (SLv * 12)% more experience. Only takes effect when in active party at end of battle. Does not stack with ""Motivated Heart"", but does stack with all other modifying skills.",0,0,0,0,0,0,0,0,0,0,0,0
Byakuren Hijiri,45,Sutra - Herculean Strength,20,False,18,1,"When Byakuren takes a turn, her Attack will be buffed by 14%. Plus Disk: buff is now 12%.",0,0,0,0,0,0,0,0,0,0,0,0
Byakuren Hijiri,45,Sutra - Vajra Shield,21,False,18,1,"When Byakuren takes a turn, her Defense will be buffed by 14%. Plus Disk: buff is now 12%.",0,0,0,0,0,0,0,0,0,0,0,0
Byakuren Hijiri,45,Sutra - Enhanced Chant,22,False,18,1,"When Byakuren takes a turn, her Magic will be buffed by 14%. Plus Disk: buff is now 12%.",0,0,0,0,0,0,0,0,0,0,0,0
Byakuren Hijiri,45,Sutra - Mental Focus,23,False,18,1,"When Byakuren takes a turn, her Mind will be buffed by 14%. Plus Disk: buff is now 12%.",0,0,0,0,0,0,0,0,0,0,0,0
Byakuren Hijiri,45,Sutra - Sturm und Drang,24,False,18,1,"When Byakuren takes a turn, her Speed will be buffed by 14%. Plus Disk: buff is now 12%.",0,0,0,0,0,0,0,0,0,0,0,0
Byakuren Hijiri,45,Sutra - Ultra Recovery,25,False,18,1,"When Byakuren takes a turn, she will recover 14% of her HP. Plus Disk: regeneration is now 12%.",0,0,0,0,0,0,0,0,0,0,0,0
Byakuren Hijiri,45,Sutra - Infinite Mana,26,True,25,3,"When the user receives a turn, restore (SLv) MP.",0,0,0,0,0,0,0,0,0,0,0,0
Byakuren Hijiri,45,Sutra - Perfect Resistance,27,True,7,10,"The user's elemental affinities are increased by (SLv * 6). If Sutra - Infinite Mana is learned, this skill will have no effect.",0,0,0,0,0,0,0,0,0,0,0,0
Byakuren Hijiri,45,Sutra - Enhanced Immunity,28,True,7,10,"The user's ailment resistances are increased by (SLv * 4). If either Sutra - Infinite Mana or Sutra - Perfect Resistance is learned, this skill will have no effect.",0,0,0,0,0,0,0,0,0,0,0,0
Byakuren Hijiri,45,Superhuman Lineage,29,True,120,1,"When the user is healed by a friendly spell, she will be restored to full HP regardless of the spell's strength. All of Byakuren's stats will also permanently increase by 5% every time she gets healed, to a cap of 50%.",0,0,0,0,0,0,0,0,0,0,0,0
"Eiki Shiki, Yamaxanadu",46,Attack Boost,3,False,2,5,Increases Attack.,0,0,0,0,0,0,0,0,0,0,0,0
"Eiki Shiki, Yamaxanadu",46,Magic Boost,5,False,2,5,Increases Magic.,0,0,0,0,0,0,0,0,0,0,0,0
"Eiki Shiki, Yamaxanadu",46,Mind Boost,6,False,2,5,Increases Mind.,0,0,0,0,0,0,0,0,0,0,0,0
"Eiki Shiki, Yamaxanadu",46,Motivated Heart,18,False,5,2,"Skill holder receives (SLv * 6)% more experience. Only takes effect when in party (active or reserve). Does not stack with ""Hands-on Experience"", but does stack with all other modifying skills.",0,0,0,0,0,0,0,0,0,0,0,0
"Eiki Shiki, Yamaxanadu",46,Hands-on Experience,19,False,5,2,"Skill holder receives (SLv * 12)% more experience. Only takes effect when in active party at end of battle. Does not stack with ""Motivated Heart"", but does stack with all other modifying skills.",0,0,0,0,0,0,0,0,0,0,0,0
"Eiki Shiki, Yamaxanadu",46,Cleansed Crystal Mirror,20,False,5,2,Reduces all elemental damage taken by (SLv * 5)% if Eiki is on the front line (includes VOI damage).,0,0,0,0,0,0,0,0,0,0,0,0
"Eiki Shiki, Yamaxanadu",46,Majesty,21,False,5,2,"When Eiki takes a turn, she will have her Attack, Defense, Magic, Mind and Speed buffed by (SLv * 3) %",0,0,0,0,0,0,0,0,0,0,0,0
"Eiki Shiki, Yamaxanadu",46,Supreme Judge of Paradise,22,False,10,1,"If there's 3 or more enemies on the battlefield when Eiki takes a turn, all frontliners will recover 1 MP.",0,0,0,0,0,0,0,0,0,0,0,0
"Eiki Shiki, Yamaxanadu",46,Thankful Preaching,23,False,10,1,"Adds a Silence effect to all attacks, and attacks that already inflicted Silence have their effect increased. (25% infliction rate, 5000 strength).",0,0,0,0,0,0,0,0,0,0,0,0
"Eiki Shiki, Yamaxanadu",46,Rod of Remorse,24,False,12,1,"If Eiki kills an enemy, all her stats will be buffed by 15%. If she doesn't kill an enemy with an attack, she will recover 1 MP. Neither effect stacks for multiple enemies.",0,0,0,0,0,0,0,0,0,0,0,0
"Eiki Shiki, Yamaxanadu",46,Strong Faith,25,False,4,3,"If Eiki's HP is lower than 66% when her turn comes, she will gain (SLv) MP.",0,0,0,0,0,0,0,0,0,0,0,0
"Eiki Shiki, Yamaxanadu",46,Ability to Judge Morality,26,True,80,1,"Cleansed Crystal Mirror will activate from the back, and Rod of Remorse will extend its effect to the entire front line if the user is in the front. The user will receive double the benefits from Rod of Remorse.",0,0,0,0,0,0,0,0,0,0,0,0
"Eiki Shiki, Yamaxanadu",46,Enma & Shinigami,27,True,25,2,"If Komachi and Eiki are in the party of 12, increase the user's all stats by (SLv*10)%.",0,0,0,0,0,0,0,0,0,0,0,0
"Eiki Shiki, Yamaxanadu",46,Moral Inversion,28,True,66,1,"When the user Concentrates, she will obtain the effects ""Boost 150%"" and ""Moral Inversion"". When she has Moral Inversion effect, Last Judgement will derive its damage from MAG, while Bar of the Ten Kings and Wandering Sins will derive their damage from ATK. Concentrating with ""Moral Inversion"" active will remove it.",0,0,0,0,0,0,0,0,0,0,0,0
"Eiki Shiki, Yamaxanadu",46,Super-Thankful Preaching,29,True,40,1,Thankful Preaching's Silence effect is stronger.(increased to 60% infliction rate and 10000 strength).,0,0,0,0,0,0,0,0,0,0,0,0
Renko Usami,47,Speed Boost,7,False,2,5,Increases Speed.,0,0,0,0,0,0,0,0,0,0,0,0
Renko Usami,47,Evasion Boost,8,False,2,5,Increases Evasion.,0,0,0,0,0,0,0,0,0,0,0,0
Renko Usami,47,Resistance Boost,11,False,2,5,Increases Ailment Resistances.,0,0,0,0,0,0,0,0,0,0,0,0
Renko Usami,47,Motivated Heart,18,False,5,2,"Skill holder receives (SLv * 6)% more experience. Only takes effect when in party (active or reserve). Does not stack with ""Hands-on Experience"", but does stack with all other modifying skills.",0,0,0,0,0,0,0,0,0,0,0,0
Renko Usami,47,Hands-on Experience,19,False,5,2,"Skill holder receives (SLv * 12)% more experience. Only takes effect when in active party at end of battle. Does not stack with ""Motivated Heart"", but does stack with all other modifying skills.",0,0,0,0,0,0,0,0,0,0,0,0
Renko Usami,47,Sealing Club,20,False,10,2,"If Maribel and Renko are both on the front line, Renko will have her overall stats increased by (SLv * 12)%. When Renko takes a turn, she will recover (SLv * 6)% HP and (SLv) MP. This can only take effect if at least one ally or enemy has performed an action in the battle.",0,0,0,0,0,0,0,0,0,0,0,0
Renko Usami,47,Ability to Read the Stars,21,False,8,3,"Increases Poison, Paralysis, Heavy and Shock resistances for everyone except Renko by (SLv*8)%. These effects are still active if Renko is in the reserve party, but are halved.",0,0,0,0,0,0,0,0,0,0,0,0
Renko Usami,47,Ability to Read the Moon,22,False,8,3,"Increases Terror, Silence, Death and Debuff resistances for everyone except Renko by (SLv*8)%. These effects are still active if Renko is in the reserve party, but are halved.",0,0,0,0,0,0,0,0,0,0,0,0
Renko Usami,47,Maintenance,23,False,15,1,Doubles stat bonuses on wearer's Main and Sub equipment.,0,0,0,0,0,0,0,0,0,0,0,0
Renko Usami,47,Astronomical Observation Position,24,False,6,2,Decreases the rate at which the encounter rate counter increases by (SLv * 10). Stacks with similar skills but caps at 75% reduction.,0,0,0,0,0,0,0,0,0,0,0,0
Renko Usami,47,Easygoing,25,False,5,1,Regenerate HP when using Concentrate. The recovery rate is twice as much as from backline HP recovery.,0,0,0,0,0,0,0,0,0,0,0,0
Renko Usami,47,Assault Point,26,True,70,1,"When the user inflicts damage on an enemy, inflict the special effect ""Assault Point"". Enemies with this effect suffer 25% more damage from allies. This effect has a 50% chance of wearing off when the afflicted enemy takes a turn.",0,0,0,0,0,0,0,0,0,0,0,0
Renko Usami,47,Ability to Read More Stars,27,True,75,1,Ability to Read the Stars is now twice as effective.,0,0,0,0,0,0,0,0,0,0,0,0
Renko Usami,47,Ability to Read More Moons,28,True,75,1,Ability to Read the Moon is now twice as effective.,0,0,0,0,0,0,0,0,0,0,0,0
Maribel Hearn,48,MP Boost,1,False,2,5,Increases Maximum MP.,0,0,0,0,0,0,0,0,0,0,0,0
Maribel Hearn,48,TP Boost,2,False,2,5,Increases Maximum TP.,0,0,0,0,0,0,0,0,0,0,0,0
Maribel Hearn,48,Magic Boost,5,False,2,5,Increases Magic.,0,0,0,0,0,0,0,0,0,0,0,0
Maribel Hearn,48,Motivated Heart,18,False,5,2,"Skill holder receives (SLv * 6)% more experience. Only takes effect when in party (active or reserve). Does not stack with ""Hands-on Experience"", but does stack with all other modifying skills.",0,0,0,0,0,0,0,0,0,0,0,0
Maribel Hearn,48,Hands-on Experience,19,False,5,2,"Skill holder receives (SLv * 12)% more experience. Only takes effect when in active party at end of battle. Does not stack with ""Motivated Heart"", but does stack with all other modifying skills.",0,0,0,0,0,0,0,0,0,0,0,0
Maribel Hearn,48,Sealing Club,20,False,5,2,"If Maribel and Renko are both on the front line, Maribel will have her overall stats increased by (SLv * 12)%. When Maribel takes a turn, she will recover (SLv * 6)% HP and (SLv) MP. This can only take effect if at least one ally or enemy has performed an action in the battle. (Fixed in Plus Disk.)",0,0,0,0,0,0,0,0,0,0,0,0
Maribel Hearn,48,Manipulation of Boundaries,21,False,5,2,"When Maribel takes a turn, she has a chance to inflict a (SLv * 6)% DEF debuff on each enemy.",0,0,0,0,0,0,0,0,0,0,0,0
Maribel Hearn,48,Ability to See Boundaries,22,False,18,1,"When Maribel attacks or is attacked by an enemy with stat buffs, damage is calculated as if the enemy's buffs were debuffs of the same magnitude instead.",0,0,0,0,0,0,0,0,0,0,0,0
Maribel Hearn,48,Ability to Meddle with Boundaries,23,False,15,1,"Buff effects decay slower on Maribel. (Fixed in Plus Disk, reduces buff decay from 20% to 14%)",0,0,0,0,0,0,0,0,0,0,0,0
Maribel Hearn,48,Rapid Charge,24,False,10,1,"If Maribel uses Concentrate while under 33% MP, it will consume 5 TP and regenerate 50% MP, in addition to the usual effect. Does not work if the skill holder doesn't have enough TP.",0,0,0,0,0,0,0,0,0,0,0,0
Maribel Hearn,48,Grand Incantation,25,False,5,2,"After using Concentrate, the next attack's damage or healing will be multiplied by (1.6 + SLv * 0.4).",0,0,0,0,0,0,0,0,0,0,0,0
Maribel Hearn,48,Share Vision,26,True,150,1,"When the user has any buffs on her, all frontliners other than the user receive a (buff / 4)% increase in the corresponding stats. If the user is in the back, the effect is halved. Renko receives twice the benefits from this skill.",0,0,0,0,0,0,0,0,0,0,0,0
Maribel Hearn,48,Control of Liberation,27,True,10,10,Liberated Abilities will deal double damage (SLv * 10)% of the time.,0,0,0,0,0,0,0,0,0,0,0,0
Maribel Hearn,48,Control of the Unnatural,28,True,6,10,Overflowing Unnatural Power will cause (SLv * 5)% less HP loss.,0,0,0,0,0,0,0,0,0,0,0,0
Shou Toramaru,49,HP Boost,0,False,2,5,Increases Maximum HP.,0,0,0,0,0,0,0,0,0,0,0,0
Shou Toramaru,49,Defense Boost,4,False,2,5,Increases Defense.,0,0,0,0,0,0,0,0,0,0,0,0
Shou Toramaru,49,Mind Boost,6,False,2,5,Increases Mind.,0,0,0,0,0,0,0,0,0,0,0,0
Shou Toramaru,49,Motivated Heart,18,False,5,2,"Skill holder receives (SLv * 6)% more experience. Only takes effect when in party (active or reserve). Does not stack with ""Hands-on Experience"", but does stack with all other modifying skills.",0,0,0,0,0,0,0,0,0,0,0,0
Shou Toramaru,49,Hands-on Experience,19,False,5,2,"Skill holder receives (SLv * 12)% more experience. Only takes effect when in active party at end of battle. Does not stack with ""Motivated Heart"", but does stack with all other modifying skills.",0,0,0,0,0,0,0,0,0,0,0,0
Shou Toramaru,49,Myouren Temple Personnel,20,False,7,1,"If Byakuren is on the front line when Shou takes a turn, Shou will receive the same buffs and HP regeneration effects from Byakuren's learned Sutra skills.",0,0,0,0,0,0,0,0,0,0,0,0
Shou Toramaru,49,Fight Starter,21,False,7,2,"When Nazrin is at the front, the user's DEF and MND increases by (SLv * 12)%. When Rinnosuke is at the front, the user's ATK and MAG increases by (SLv * 12)%.",0,0,0,0,0,0,0,0,0,0,0,0
Shou Toramaru,49,Ability to Gather Treasures,22,False,32,1,Increases EXP received by 4%. Increases money received and enemy item drop rate by 10%. The effect is reduced to 2% for EXP and 3% for money/drops if the user is not at the front when the battle ends.,0,0,0,0,0,0,0,0,0,0,0,0
Shou Toramaru,49,Pagoda's Light of Dharma,23,False,16,1,"When the user gets a turn, one of these effects occurs to all frontline allies: recover 8% HP, recover 2 MP, buff all stats by 10%, recover from all ailments; or instead debuff all enemy stats by 6% (ignores DBF resistance).",0,0,0,0,0,0,0,0,0,0,0,0
Shou Toramaru,49,Physical Counter,24,False,4,3,(SLv * 33)% chance to counter direct enemy attacks with a Normal Attack.,0,0,0,0,0,0,0,0,0,0,0,0
Shou Toramaru,49,Bishamonten's Wrath,25,False,16,1,"When the user takes damage, the user's Bishamonten's Wrath counter increases by 1. When the counter is at 1 or more, the user will receive a (counter * 5)% increase in ATK. The counter is halved when the user is switched to the back. The counter maxes at 50. (The counter doesn't seem to increase if Shou doesn't take at least 2 damage)",0,0,0,0,0,0,0,0,0,0,0,0
Shou Toramaru,49,Personification of Effort,26,True,15,12,"At the start of each battle, the Bishamonten's Wrath counter is set to a random number between 0 and (SLv).",0,0,0,0,0,0,0,0,0,0,0,0
Shou Toramaru,49,True Bishamonten's Wrath,27,True,60,1,Bishamonten's Wrath counter will no longer get halved when the user moves to the back.,0,0,0,0,0,0,0,0,0,0,0,0
